code,name,unit,price,category,page
9056,ABACAXI EM CALDA RODELAS TOZZI 400 G (CX 12 LT),LT,17.05,Conservas,1
9664,ACÉM BOVINO CONGELADO EM CUBOS ALFAMA 2 KG (CX 3 PCT),PCT,80.13,Carnes,1
3421,ACÉM BOVINO RESFRIADO JORDANÉSIA 12 KG (CX 29 KG),KG,33.97,Carnes,1
8474,ACÉM BOVINO RESFRIADO MATOSO 14 KG (CX 28 KG),KG,35.04,Carnes,1
3831,ACÉM BOVINO RESFRIADO NOSSO BEEF FRIGO NOSSO 11 KG (CX 22 KG),KG,35.75,Carnes,1
218,ACETO BALSÂMICO DI MODENA DI SALERNO 500 ML (CX 12 VD),VD,22.2,Molhos e Condimentos,1
8285,ACETO BALSÂMICO DI MODENA DON RAVELLO 500 ML (CX 12 VD),VD,21.21,Molhos e Condimentos,1
6077,ACHOCOLATADO EM PÓ CHOCKY ITALAC 700 G (CX 12 PCT),PCT,10.11,Outros,1
8755,"ACHOCOLATADO EM PÓ NESCAU 2,01 KG (CX 4 PCT)",PCT,42.78,Outros,1
3329,ACHOCOLATADO EM PÓ OVOMALTINE FLOCOS CROCANTES 750 G (CX 12 PCT),PCT,37.08,Outros,1
6956,ACHOCOLATADO EM PÓ TODDY 1.8 KG (CX 6 PCT),PCT,40.4,Outros,1
4224,AÇÚCAR CONFEITEIRO GLAÇÚCAR UNIÃO 500 G (FDO 20 PCT),FD,54.23,Açúcares e Adoçantes,1
8344,AÇÚCAR CONFEITEIRO ITAIQUARA 1 KG (FDO 10 PCT),PCT,11.8,Açúcares e Adoçantes,1
4385,AÇÚCAR CRISTALÇUCAR UNIÃO 1 KG (FDO 10 PCT),FD,39.11,Açúcares e Adoçantes,1
1027,AÇÚCAR DEMERARA DA BARRA 1 KG (FDO 10 PCT),FD,49.11,Açúcares e Adoçantes,1
4225,AÇÚCAR DEMERARA NATURALE UNIÃO 1 KG (FDO 10 PCT),FD,54.82,Açúcares e Adoçantes,1
3922,AÇÚCAR MASCAVO 3 GARÇAS 1 KG (FDO 10 PCT),PCT,9.63,Açúcares e Adoçantes,1
4672,AÇÚCAR MASCAVO UNIÃO 1 KG (CX 12 PCT),PCT,15.19,Açúcares e Adoçantes,1
4756,AÇÚCAR ORGÂNICO UNIÃO 1 KG (FDO 10 PCT),FD,61.03,Açúcares e Adoçantes,2
7566,AÇÚCAR REFINADO ALTO ALEGRE 1 KG (FDO 10 PCT),FD,32.3,Açúcares e Adoçantes,2
692,AÇÚCAR REFINADO CARAVELAS 1 KG (FDO 10 PCT),FD,33.37,Cereais e Grãos,2
8551,AÇÚCAR REFINADO GLOBO 1 KG (FDO 10 PCT),FD,32.77,Açúcares e Adoçantes,2
4261,AÇÚCAR REFINADO GRANULADO DOÇÚCAR UNIÃO 1 KG (FDO 10 PCT),FD,46.02,Açúcares e Adoçantes,2
254,AÇÚCAR REFINADO UNIÃO 1 KG (FDO 10 PCT),FD,40.4,Açúcares e Adoçantes,2
3457,AÇÚCAR SACHÊ CRISTAL GUARANI 5 G (CX 1000 UN),CX,57.92,Açúcares e Adoçantes,2
5343,AÇÚCAR SACHÊ MASCAVO UNIÃO 4 G (CX 200 UN),CX,23.19,Açúcares e Adoçantes,2
4663,AÇÚCAR SACHÊ ORGÂNICO UNIÃO 5 G (CX 400 UN),CX,23.78,Açúcares e Adoçantes,2
472,AÇÚCAR SACHÊ PREMIUM UNIÃO 5 G (CX 400 UN),CX,16.97,Açúcares e Adoçantes,2
5847,ADOÇANTE LÍQUIDO SUCRALOSE UNIÃO 65 ML (CX 12 FR),CX,83.13,Açúcares e Adoçantes,2
918,"ADOÇANTE SACHÊ DEGUST 0,4 G (CX 1000 UN)",CX,56.42,Açúcares e Adoçantes,2
4010,"ADOÇANTE SACHÊ SUCRALOSE UNIÃO 0,6 G (CX 400 UN)",CX,24.55,Açúcares e Adoçantes,2
7425,ÁGUA DE COCO GRANDE COCO QUADRADO 1 L (CX 12 UN),CX,92.04,Bebidas,2
3629,ÁGUA DE COCO GRANDE SOCOCO 1 L (CX 12 UN),CX,151.38,Bebidas,2
1456,ÁGUA DE COCO MÉDIA SOCOCO 330 ML (CX 12 UN),CX,75.62,Bebidas,2
5828,ÁGUA DE COCO PEQUENA COCO QUADRADO 200 ML (CX 27 UN),CX,52.83,Bebidas,2
2910,ÁGUA DE COCO PEQUENA SOCOCO 200 ML (CX 24 UN),CX,100.88,Bebidas,2
6520,ÁGUA MINERAL BUONAVITA COM GÁS 510 ML (PCT 12 UN),PCT,19.54,Bebidas,2
6521,ÁGUA MINERAL BUONAVITA SEM GÁS 510 ML (PCT 12 UN),PCT,14.89,Bebidas,2
3260,ÁGUA MINERAL CRYSTAL COM GÁS 500 ML (PCT 12 UN),PCT,24.58,Bebidas,2
1387,ÁGUA MINERAL CRYSTAL SEM GÁS 500 ML (PCT 12 UN),PCT,24.54,Bebidas,2
6522,"ÁGUA MINERAL GRANDE BUONAVITA SEM GÁS 1,5 L (PCT 6 UN)",PCT,15.3,Bebidas,2
3861,"ÁGUA MINERAL GRANDE CRYSTAL COM GÁS 1,5 L (PCT 6 UN)",PCT,22.91,Bebidas,2
3041,"ÁGUA MINERAL GRANDE CRYSTAL SEM GÁS 1,5 L (PCT 6 UN)",PCT,21.88,Bebidas,2
8775,ÁGUA MINERAL LINDOYA VERÃO COM GÁS 300 ML (PCT 12 UN),PCT,20.9,Bebidas,2
8774,ÁGUA MINERAL LINDOYA VERÃO SEM GÁS 300 ML (PCT 12 UN),PCT,20.55,Bebidas,2
4260,ÁGUA MINERAL SÃO LOURENÇO COM GÁS 300 ML (PCT 12 UN),PCT,28.0,Bebidas,2
4221,ÁGUA MINERAL SÃO LOURENÇO SEM GÁS 300 ML (PCT 12 UN),PCT,24.48,Bebidas,3
701,ÁGUA SANITÁRIA YPÊ 1 L (CX 12 FR),CX,54.74,Limpeza,3
1526,ÁGUA TÔNICA ANTARCTICA LATA 350 ML (PCT 12 LT),PCT,42.29,Bebidas,3
3508,ÁGUA TÔNICA ANTARCTICA ZERO AÇÚCARES LATA 350 ML (PCT 12 LT),PCT,42.29,Bebidas,3
4942,ÁGUA TÔNICA SCHWEPPES LATA 350 ML (PCT 6 LT),PCT,19.67,Bebidas,3
5566,AGUARDENTE DE CANA KARIRI 960 ML (CX 12 UN),UN,16.12,Bebidas Alcoólicas,3
3849,AGUARDENTE DE CANA PITÚ 965 ML (CX 12 UN),UN,11.27,Bebidas Alcoólicas,3
3850,AGUARDENTE DE CANA PITÚ LATA 350 ML (PCT 12 UN),PCT,56.84,Bebidas Alcoólicas,3
3431,AGUARDENTE DE CANA YPIÓCA PRATA SEM PALHA 965 ML (CX 12 UN),UN,19.39,Bebidas Alcoólicas,3
7667,AJINOMOTO FOOD SERVICE 10 KG (PCT 10 KG),PCT,266.18,Temperos,3
455,AJINOMOTO PEQUENO 2 KG (CX 5 PCT),PCT,76.07,Temperos,3
7873,"ALCACHOFRA CORAÇÃO CORTADO DI CASTELLI 2,5 KG (CX 6 LT)",LT,76.02,Conservas,3
274,"ALCACHOFRA CORAÇÃO CORTADO DI SALERNO 2,5 KG (CX 6 LT)",LT,92.57,Conservas,3
3844,"ALCACHOFRA CORAÇÃO INTEIRO ARCO BELLO 2,5 KG (CX 6 LT)",LT,90.6,Conservas,3
501,"ALCACHOFRA CORAÇÃO INTEIRO DI SALERNO 2,5 KG (CX 6 LT)",LT,101.82,Conservas,3
276,"ALCACHOFRA FUNDO DI SALERNO 2,5 KG (CX 6 LT)",LT,77.37,Conservas,3
4380,ALCAPARRA ARCO BELLO (BD 2 KG),BD,87.97,Conservas,3
278,ALCAPARRA DI SALERNO 700 G (CX 12 UN),UN,44.86,Conservas,3
7342,ALCATRA COM MAMINHA BOVINA RESFRIADA BOI BRASIL 4 KG (CX 27 KG),KG,46.48,Carnes,3
5010,ALCATRA COM MAMINHA BOVINA RESFRIADA NOSSO BEEF FRIGO NOSSO 7 KG (CX 23 KG),KG,48.27,Carnes,3
3358,ÁLCOOL LÍQUIDO TUPI 70° 1 L (CX 12 FR),CX,127.52,Limpeza,3
7568,ALGAS MARINHAS YAKI SUSHI NORI BLUE TAICHI 140 G (CX 70 PCT),PCT,41.04,Outros,3
8449,ALGAS MARINHAS YAKI SUSHI NORI GOLD OSARA 125 G (CX 80 PCT),PCT,53.08,Outros,3
6004,ALGAS MARINHAS YAKI SUSHI NORI GREEN TAICHI 140 G (CX 92 PCT),PCT,40.31,Outros,3
7005,ALHO EM PÓ BRASILSECO 1 KG (CX 10 PCT),PCT,21.63,Temperos,3
7804,ALHO FRITO CROCANTE OISHII 500 G (CX 15 PCT),PCT,22.62,Temperos,3
3517,ALHO FRITO FINO DELEON 500 G (CX 20 PCT),PCT,26.86,Temperos,3
8129,ALHO FRITO FINO ZAZO 500 G (CX 20 PCT),PCT,22.61,Temperos,3
3361,ALHO FRITO LAMINADO CROCANTE OISHII 500 G (CX 20 PCT),PCT,32.52,Temperos,4
9166,"ALHO INTEIRO DESCASCADO CONGELADO ATIGEL 1,02 KG (CX 10 PCT)",PCT,19.06,Hortifruti e Vegetais,4
6392,"ALHO INTEIRO DESCASCADO CONGELADO PRATIGEL 1,02 KG (CX 10 PCT)",PCT,22.8,Hortifruti e Vegetais,4
3414,ALHO TRITURADO DELEON 1 KG (CX 12 BD),BD,9.89,Hortifruti e Vegetais,4
8343,ALHO TRITURADO GRANDE ARCO BELLO (BD 3 KG),BD,24.75,Hortifruti e Vegetais,4
3415,ALHO TRITURADO GRANDE DELEON 3 KG (CX 6 BD),BD,29.26,Hortifruti e Vegetais,4
8388,ALICHE ARGENTINO A VÁCUO DI SALERNO 500 G (CX 16 PCT),PCT,136.35,Peixes e Frutos do Mar,4
7294,ALICHE ARGENTINO A VÁCUO MARCOL 500 G (CX 10 PCT),PCT,120.57,Peixes e Frutos do Mar,4
4844,"ALICHE ARGENTINO DI SALERNO 1,5 KG (CX 6 VD)",VD,389.45,Peixes e Frutos do Mar,4
152,ALICHE NACIONAL PEQUENO RIBAMAR (BD 900 G),BD,48.58,Peixes e Frutos do Mar,4
6499,ALMÔNDEGA AVES E BOVINA CONGELADA BRASA 1 KG (CX 9 PCT),PCT,22.17,Carnes,4
8232,ALMÔNDEGA BOVINA ANGUS CONGELADA BRASA 500 G (CX 18 PCT),PCT,18.47,Carnes,4
8641,"AMACIANTE DE CARNE PENINA 1,05 KG (CX 10 PCT)",PCT,18.2,Temperos,4
4862,"AMACIANTE DE CARNE TECNUTRI 1,01 KG (CX 10 PCT)",PCT,8.73,Temperos,4
4490,"AMACIANTE DE CARNES COM TEMPERO KISABOR 1,01 KG (CX 12 PCT)",PCT,10.05,Temperos,4
883,"AMACIANTE DE CARNES COM TEMPERO QUALIMAX 1,01 KG (CX 10 PCT)",PCT,21.55,Temperos,4
741,AMEIXA EM CALDA TOZZI 400 G (CX 12 LT),LT,12.24,Conservas,4
4419,AMEIXA SECA SEM CAROÇO BRASILSECO 1 KG (FDO 10 PCT),PCT,36.48,Cereais e Grãos,4
8245,AMEIXA SECA SEM CAROÇO LERYC 1 KG (CX 15 PCT),PCT,33.21,Cereais e Grãos,4
1008,AMÊNDOA LAMINADA BRASILSECO 1 KG (FDO 10 PCT),PCT,103.53,Cereais e Grãos,4
8983,AMÊNDOA LAMINADA LERYC 1 KG (FDO 15 PCT),PCT,91.91,Cereais e Grãos,4
9124,AMENDOIM TIPO JAPONÊS DORI 700 G (CX 12 PCT),PCT,16.9,Cereais e Grãos,4
6810,"AMENDOIM TORRADO GRANULADO SEM SAL VABENE 1,05 KG (CX 12 PCT)",PCT,17.86,Cereais e Grãos,4
9642,AMENDOIM TORRADO GRANULADO XERÉM BRASILSECO 1 KG (CX 10 PCT),PCT,19.77,Cereais e Grãos,4
8417,AMENDOIM TORRADO GRANULADO XERÉM LERYC 1 KG (CX 15 PCT),PCT,20.81,Cereais e Grãos,4
4552,"AMENDOIM TORRADO SALGADO SEM PELE BRASILSECO 1,01 KG (CX 10 PCT)",PCT,19.77,Cereais e Grãos,4
5135,"AMIDO DE MILHO MAIZENA 1,8 KG (CX 8 PCT)",PCT,50.12,Outros,4
568,AMIDO DE MILHO PQ 1 KG (FDO 10 PCT),PCT,6.75,Outros,4
884,AMIDO DE MILHO QUALIMAX 1 KG (CX 10 PCT),PCT,15.17,Outros,5
8335,AMIDO DE MILHO TECNUTRI 1 KG (CX 10 PCT),PCT,7.67,Outros,5
7708,"ANÉIS DE CEBOLA CONGELADOS PRÉ FRITOS EMPANADOS PRÉ FORMADOS BEM BRASIL 1,05 KG (CX 6 PCT)",CX,136.48,Hortifruti e Vegetais,5
9179,"ANÉIS DE CEBOLA CONGELADOS PRÉ FRITOS EMPANADOS PRÉ FORMADOS FARM FRITES 1,1 KG (CX 10 PCT)",CX,233.2,Hortifruti e Vegetais,5
7710,"ANÉIS DE CEBOLA CONGELADOS PRÉ FRITOS EMPANADOS PRÉ FORMADOS PICKERS MCCAIN 1,05 KG (CX 10 PCT)",CX,223.52,Hortifruti e Vegetais,5
1725,APERITIVO APEROL 750 ML (CX 6 UN),UN,43.63,Bebidas Alcoólicas,5
1688,APERITIVO BRASILBERG 920 ML (CX 6 UN),UN,57.57,Bebidas Alcoólicas,5
1516,APERITIVO CAMPARI 998 ML (CX 12 UN),UN,50.18,Bebidas Alcoólicas,5
1350,APERITIVO CATUABA SELVAGEM TRADICIONAL 900 ML (CX 12 UN),UN,15.03,Bebidas Alcoólicas,5
1517,APERITIVO CINZANO VERMOUTH ROSSO 1 L (CX 12 UN),UN,36.24,Bebidas Alcoólicas,5
1583,APERITIVO CONTINI 900 ML (CX 12 UN),UN,29.09,Bebidas Alcoólicas,5
1518,APERITIVO CYNAR 900 ML (CX 12 UN),UN,23.63,Bebidas Alcoólicas,5
2978,APERITIVO FERNET FENETTI DUBAR 900 ML (CX 12 UN),UN,22.52,Bebidas Alcoólicas,5
1681,APERITIVO JURUPINGA DINALLE 975 ML (CX 12 UN),UN,29.09,Bebidas Alcoólicas,5
1716,APERITIVO MALIBU 750 ML (CX 12 UN),UN,48.48,Bebidas Alcoólicas,5
4266,APERITIVO MARTINI BIANCO SUAVE 750 ML (CX 12 UN),UN,27.88,Bebidas Alcoólicas,5
1689,APERITIVO PARATUDO RAÍZES AMARGAS 900 ML (CX 12 UN),UN,13.82,Bebidas Alcoólicas,5
373,APLICADOR PARA REQUEIJÃO (CX 1 UN),UN,811.71,Descartáveis e Embalagens,5
142,"APRESUNTADO AURORA 3,7 KG (CX 2 PÇ)",PÇ,72.94,Frios e Embutidos,5
1660,"APRESUNTADO DÁLIA 3,7 KG (CX 4 PÇ)",PÇ,56.73,Frios e Embutidos,5
4245,"APRESUNTADO DELI GOURMET 3,35 KG (CX 2 PÇ)",PÇ,56.57,Frios e Embutidos,5
3281,"APRESUNTADO FRIMESA 3,7 KG (CX 4 PÇ)",PÇ,60.71,Frios e Embutidos,5
144,"APRESUNTADO PEPERI NOBRE 3,7 KG (CX 2 PÇ)",PÇ,63.58,Frios e Embutidos,5
4389,"APRESUNTADO PERDIGÃO 3,5 KG (CX 2 PÇ)",PÇ,68.66,Frios e Embutidos,5
143,"APRESUNTADO PRIETO 3,65 KG (CX 2 PÇ)",PÇ,70.65,Frios e Embutidos,5
4853,"APRESUNTADO REZENDE 3,4 KG (CX 2 PÇ)",PÇ,60.59,Frios e Embutidos,5
145,"APRESUNTADO SADIA 3,5 KG (CX 2 PÇ)",PÇ,76.83,Frios e Embutidos,5
3756,"APRESUNTADO SEARA 3,5 KG (CX 4 PÇ)",PÇ,64.89,Frios e Embutidos,5
7316,"ARANHA DA ALCATRA BOVINA CONGELADA TODA HORA PLENA 1,5 KG (CX 25 KG)",KG,33.61,Carnes,6
7429,ARANHA DA ALCATRA BOVINA RESFRIADA JORDANÉSIA 2 KG (CX 28 KG),KG,38.73,Carnes,6
7401,"ARANHA DA ALCATRA BOVINA RESFRIADA NOSSO BEEF FRIGO NOSSO 1,5 KG (CX 20 KG)",KG,39.33,Carnes,6
8368,AROMA ARTIFICIAL DE BAUNILHA CEPÊRA 480 ML (CX 12 FR),FR,15.94,Temperos,6
3214,ARROZ 7 GRÃOS INTEGRAIS CAMIL 1 KG (CX 12 PCT),PCT,13.65,Cereais e Grãos,6
4284,ARROZ ARBÓRIO DI CASTELLI 1 KG (CX 10 PCT),PCT,22.96,Cereais e Grãos,6
3193,ARROZ ARBÓRIO DI SALERNO 1 KG (CX 10 PCT),PCT,24.43,Cereais e Grãos,6
8284,ARROZ ARBÓRIO DON RAVELLO 1 KG (CX 10 PCT),PCT,22.96,Cereais e Grãos,6
8422,ARROZ ARBÓRIO LA PASTINA 1 KG (CX 10 PCT),PCT,22.96,Cereais e Grãos,6
8568,ARROZ ARBÓRIO PROVINCIAS DO SUL 1 KG (FDO 10 PCT),PCT,16.42,Cereais e Grãos,6
3359,ARROZ BASMATI CAMIL 500 G (CX 12 PCT),PCT,16.43,Cereais e Grãos,6
9592,ARROZ BASMATI LA PASTINA 500 G (CX 12 PCT),PCT,16.1,Cereais e Grãos,6
5046,ARROZ BRANCO PEQUENO TIPO 1 CAMIL 1 KG (FDO 10 PCT),FD,53.63,Cereais e Grãos,6
8815,ARROZ BRANCO TIPO 1 CAMPEIRO 5 KG (FDO 6 PCT),FD,110.84,Cereais e Grãos,6
89,ARROZ BRANCO TIPO 1 FOOD SERVICE CAMIL 5 KG (FDO 6 PCT),FD,135.53,Cereais e Grãos,6
5333,ARROZ BRANCO TIPO 1 NAMORADO 5 KG (FDO 6 PCT),FD,127.97,Cereais e Grãos,6
8752,ARROZ BRANCO TIPO 1 PANTERA 5 KG (FDO 6 PCT),FD,122.76,Cereais e Grãos,6
5117,ARROZ BRANCO TIPO 1 SOLITO 5 KG (FDO 6 PCT),FD,117.99,Cereais e Grãos,6
505,ARROZ INTEGRAL CAMIL 1 KG (FDO 10 PCT),FD,56.61,Cereais e Grãos,6
805,ARROZ INTEGRAL FOOD SERVICE CAMIL 2 KG (FDO 5 PCT),FD,54.47,Cereais e Grãos,6
9679,ARROZ INTEGRAL SOLITO 1 KG (FDO 10 PCT),FD,48.52,Cereais e Grãos,6
4375,ARROZ JAPONÊS GUIN GRÃO CURTO CAMIL 5 KG (FDO 6 PCT),PCT,64.39,Cereais e Grãos,6
1710,ARROZ JAPONÊS TIPO 1 CLASSE LONGO INARÍ SOLITO 5 KG (FDO 6 PCT),PCT,45.89,Cereais e Grãos,6
3343,ARROZ PARBOILIZADO TIPO 1 FOOD SERVICE CAMIL 5 KG (FDO 6 PCT),FD,130.69,Cereais e Grãos,6
5349,ARROZ PARBOILIZADO TIPO 1 NAMORADO 5 KG (FDO 6 PCT),FD,121.79,Cereais e Grãos,6
810,ARROZ RISOTOS CULINÁRIA ITALIANA FOOD SERVICE CAMIL 2 KG (FDO 5 PCT),PCT,33.11,Cereais e Grãos,6
8132,ASAS DE FRANGO CONGELADAS RICO (CX 20 KG),CX,258.16,Aves,6
8954,ASAS DE FRANGO CONGELADAS TEMPERADAS AVELÍCIA (CX 20 KG),CX,238.76,Aves,6
4259,ASPARGOS BRANCO DI SALERNO 395 G (CX 12 VD),VD,40.22,Outros,7
5002,ATUM GRANDE PEDAÇOS EM ÓLEO POUCH GOMES DA COSTA 1 KG (CX 6 PCT),PCT,61.52,Peixes e Frutos do Mar,7
835,ATUM GRANDE RALADO AO NATURAL POUCH GOMES DA COSTA 1 KG (CX 6 PCT),PCT,49.44,Peixes e Frutos do Mar,7
5512,ATUM GRANDE RALADO EM ÓLEO POUCH 88 1 KG (CX 6 PCT),PCT,45.69,Peixes e Frutos do Mar,7
5003,ATUM GRANDE RALADO EM ÓLEO POUCH GOMES DA COSTA 1 KG (CX 6 PCT),PCT,49.68,Peixes e Frutos do Mar,7
4988,ATUM PEDAÇOS EM ÓLEO MARSUL 400 G (CX 24 LT),LT,29.05,Peixes e Frutos do Mar,7
4786,ATUM PEDAÇOS EM ÓLEO POUCH COQUEIRO 480 G (CX 12 PCT),PCT,28.2,Peixes e Frutos do Mar,7
425,ATUM PEDAÇOS EM ÓLEO POUCH GOMES DA COSTA 500 G (CX 12 PCT),PCT,31.3,Peixes e Frutos do Mar,7
1219,ATUM PEDAÇOS EM ÓLEO TOURS 400 G (CX 24 LT),LT,30.68,Peixes e Frutos do Mar,7
7731,ATUM PEQUENO PEDAÇOS EM ÓLEO 88 140 G (CX 24 LT),CX,187.1,Peixes e Frutos do Mar,7
1352,ATUM PEQUENO PEDAÇOS EM ÓLEO GOMES DA COSTA 170 G (CX 24 LT),CX,220.91,Peixes e Frutos do Mar,7
4439,ATUM PEQUENO RALADO EM ÓLEO COQUEIRO 170 G (CX 24 LT),CX,190.4,Peixes e Frutos do Mar,7
1353,ATUM PEQUENO RALADO EM ÓLEO GOMES DA COSTA 170 G (CX 24 LT),CX,186.55,Peixes e Frutos do Mar,7
859,ATUM PEQUENO RALADO EM ÓLEO PESCADOR 140 G (CX 24 LT),CX,162.07,Peixes e Frutos do Mar,7
5664,ATUM PEQUENO SÓLIDO EM ÓLEO 88 140 G (CX 24 LT),CX,204.54,Peixes e Frutos do Mar,7
5433,ATUM PEQUENO SÓLIDO EM ÓLEO COQUEIRO 170 G (CX 24 LT),CX,240.66,Peixes e Frutos do Mar,7
1351,ATUM PEQUENO SÓLIDO EM ÓLEO GOMES DA COSTA 170 G (CX 24 LT),CX,241.18,Peixes e Frutos do Mar,7
77,ATUM PEQUENO SÓLIDO EM ÓLEO PESCADOR 140 G (CX 24 LT),CX,208.32,Peixes e Frutos do Mar,7
6759,ATUM RALADO EM ÓLEO CHICHARRO SAINT PAUL 410 G (CX 24 LT),LT,11.24,Peixes e Frutos do Mar,7
4048,ATUM RALADO EM ÓLEO CHICHARRO SANTA RITA 410 G (CX 24 LT),LT,12.75,Peixes e Frutos do Mar,7
8920,ATUM RALADO EM ÓLEO MARSUL 400 G (CX 24 LT),LT,24.13,Peixes e Frutos do Mar,7
3273,ATUM RALADO EM ÓLEO POUCH 88 500 G (CX 12 PCT),PCT,22.21,Peixes e Frutos do Mar,7
1524,ATUM RALADO EM ÓLEO POUCH COQUEIRO 480 G (CX 12 PCT),PCT,22.26,Peixes e Frutos do Mar,7
529,ATUM RALADO EM ÓLEO POUCH GOMES DA COSTA 500 G (CX 12 PCT),PCT,26.14,Peixes e Frutos do Mar,7
894,ATUM RALADO EM ÓLEO TOURS 400 G (CX 24 LT),LT,27.3,Peixes e Frutos do Mar,7
3285,ATUM SÓLIDO EM ÓLEO MARSUL 400 G (CX 24 LT),LT,30.87,Peixes e Frutos do Mar,7
864,ATUM SÓLIDO EM ÓLEO TOURS 420 G (CX 24 LT),LT,34.9,Peixes e Frutos do Mar,7
6404,AVEIA EM FLOCOS QUALIMAX 170 G (CX 24 UN),UN,3.72,Cereais e Grãos,7
4902,AVEIA EM FLOCOS YOKI 500 G (FDO 12 PCT),PCT,10.88,Cereais e Grãos,8
8415,AVELÃ SEM CASCA LERYC 1 KG (CX 15 PCT),PCT,108.45,Cereais e Grãos,8
372,AVENTAL EMBORRACHADO BRANCO TAMANHO ÚNICO (UN),UN,19.09,Descartáveis e Embalagens,8
6658,AVENTAL EMBORRACHADO PRETO TAMANHO ÚNICO (UN),UN,19.09,Descartáveis e Embalagens,8
453,AVENTAL TERGAL BRANCO TAMANHO ÚNICO (UN),UN,20.09,Descartáveis e Embalagens,8
1846,AZEITE COMPOSTO 12% OLIVA E 88% SOJA MARIA 500 ML (CX 20 LT),LT,16.37,Molhos e Condimentos,8
5737,AZEITE COMPOSTO 30% OLIVA E 70% SOJA LISBOA 500 ML (CX 12 VD),VD,12.24,Molhos e Condimentos,8
8518,AZEITE COMPOSTO 40% OLIVA 30% GIRASSOL E 30% SOJA FELICITÁ 500 ML (CX 12 VD),VD,10.92,Molhos e Condimentos,8
8520,AZEITE COMPOSTO 40% OLIVA 30% GIRASSOL E 30% SOJA FELICITÁ PET 500 ML (CX 12 UN),FR,9.91,Molhos e Condimentos,8
564,AZEITE COMPOSTO 5% OLIVA E 95% SOJA CARMELITA 500 ML (CX 12 LT),LT,20.02,Molhos e Condimentos,8
7619,AZEITE COMPOSTO 5% OLIVA E 95% SOJA FAISÃO 500 ML (CX 15 FR),FR,10.03,Molhos e Condimentos,8
7418,AZEITE COMPOSTO 50% OLIVA E 50% GIRASSOL LISBOA 500 ML (CX 12 VD),VD,12.81,Molhos e Condimentos,8
8997,AZEITE COMPOSTO 80% OLIVA E 20% GIRASSOL LISBOA 500 ML (CX 12 VD),VD,10.96,Molhos e Condimentos,8
9038,AZEITE COMPOSTO GOURMET 30% OLIVA E 70% SOJA ILHA DA MADEIRA 500 ML (CX 20 VD),VD,10.4,Molhos e Condimentos,8
9035,AZEITE COMPOSTO PREMIUM 60% OLIVA E 40% SOJA ILHA DA MADEIRA 500 ML (CX 12 VD),VD,11.57,Molhos e Condimentos,8
9617,AZEITE COMPOSTO TEMPERO CEBOLA E ALHO FAISÃO 500 ML (CX 9 UN),UN,10.72,Molhos e Condimentos,8
6961,AZEITE COMPOSTO TEMPERO CEBOLA E ALHO LISBOA BLEND 500 ML (CX 12 VD),VD,15.39,Molhos e Condimentos,8
9615,AZEITE COMPOSTO TEMPERO ERVAS FINAS FAISÃO 500 ML (CX 9 UN),UN,10.78,Molhos e Condimentos,8
9616,AZEITE COMPOSTO TEMPERO SALSA E CEBOLINHA FAISÃO 500 ML (CX 9 UN),UN,10.75,Molhos e Condimentos,8
3846,AZEITE DE OLIVA EXTRA VIRGEM ANDORINHA 500 ML (CX 12 VD),VD,31.55,Molhos e Condimentos,8
4019,AZEITE DE OLIVA EXTRA VIRGEM BORGES 500 ML (CX 12 VD),VD,34.97,Molhos e Condimentos,8
4030,AZEITE DE OLIVA EXTRA VIRGEM COCINERO 500 ML (CX 12 FR),FR,27.5,Molhos e Condimentos,8
857,AZEITE DE OLIVA EXTRA VIRGEM GALLO 500 ML (CX 20 VD),VD,29.99,Molhos e Condimentos,8
9649,AZEITE DE OLIVA EXTRA VIRGEM O-LIVE 450 ML (CX 12 VD),VD,23.99,Molhos e Condimentos,8
6920,AZEITE DE OLIVA GRANDE EXTRA VIRGEM GALLO 5 L (CX 2 GL),GL,306.4,Molhos e Condimentos,8
5219,AZEITE DE OLIVA MÉDIO EXTRA VIRGEM GALLO 2 L (CX 6 GL),GL,134.65,Molhos e Condimentos,8
3238,AZEITE DE OLIVA PEQUENO EXTRA VIRGEM GALLO 250 ML (CX 20 VD),VD,16.76,Molhos e Condimentos,8
3500,AZEITE DE OLIVA SACHÊ BOM SABOR 4 ML (CX 200 UN),CX,136.8,Molhos e Condimentos,8
8464,AZEITE DE OLIVA SACHÊ ISIS 4 ML (CX 200 UN),CX,79.13,Molhos e Condimentos,9
3625,AZEITE DE OLIVA TIPO ÚNICO GALLO 500 ML (CX 20 VD),VD,26.51,Molhos e Condimentos,9
9079,AZEITE DE OLIVA VIRGEM ARCO BELLO 500 ML (CX 12 VD),VD,23.99,Molhos e Condimentos,9
3270,AZEITE DENDÊ CEPÊRA 900 ML (CX 12 FR),FR,27.82,Molhos e Condimentos,9
9119,"AZEITE GRANDE COMPOSTO 10% OLIVA E 90% SOJA TRAVIÚ 5,01 L (CX 2 GL)",GL,59.97,Molhos e Condimentos,9
2940,"AZEITE GRANDE COMPOSTO 30% OLIVA E 70% SOJA LISBOA 5,02 L (CX 4 GL)",GL,66.13,Molhos e Condimentos,9
8519,"AZEITE GRANDE COMPOSTO 40% OLIVA 30% GIRASSOL E 30% SOJA FELICITÁ 5,01 L (CX 4 GL)",GL,64.39,Molhos e Condimentos,9
